Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay,commodity,fao_stage,food_supply_stage,packaging_material,days_to_expiry,temp_class,raw_temperature,simulated_temperature,fao_base_loss_mean,temp_deviation_score,humidity_deviation_score,expiry_pressure_score,synthetic_loss_percentage,loss_risk
2024-01-12 15:56:36.010128180,Truck_10,81.47145676401523,-72.25609644303768,496.4490333808753,Delayed,20.514412710310097,70.96429979482528,Clear,52.27265926022055,475.36486986291624,0.9658434253935345,Traffic,62.59152969745493,103.61311374479533,0.9740584218699345,Millet,Transport,Transport,glass,3,ambient,20.514412710310097,13.438040417538357,1.0012222222222222,0.0,0.03214332649417599,0.9,13.455209067437522,1
2024-01-13 01:50:09.366507409,Truck_4,6.590966792701385,173.8196342496275,352.24605582103203,In Transit,29.76308021114485,52.21802750501545,Clear,40.70987200845193,330.7263954355255,8.173955913508742,Weather,94.8293795252814,109.80952694627337,0.0036371792704488547,Rice,Transport,Transport,paper,17,ambient,29.76308021114485,24.47854617663716,1.4305225988700565,0.0,0.0,0.43333333333333335,6.796665462747596,0
2024-01-13 06:49:50.824831628,Truck_8,-80.872937643105,-161.55279213338525,408.3467709169112,Delivered,25.026050108442412,72.85433073220638,Clear,21.54660950570428,298.62140113023315,2.1308436048845767,Traffic,71.33590999889957,131.13811006803854,0.02624237439302511,Maize (corn),Farm,Storage (post-harvest collection),glass,15,ambient,25.026050108442412,18.82376313624888,3.7147750358671354,0.0,0.09514435774021261,0.5,6.095669600051899,0
2024-01-14 22:30:32.849769633,Truck_2,12.734197336029744,-173.3783549557041,192.52051145636594,Delayed,24.753645217744598,52.08011315516921,Detour,31.090502013510324,226.7107947995549,4.85640389826751,Weather,91.53666692387932,233.860250804238,1.0118585800223905,Rice,Farm,Storage (post-harvest collection),foil,25,ambient,24.753645217744598,18.498582480302012,1.8073319225606344,0.0,0.0,0.16666666666666663,3.192346248999719,0
2024-01-15 02:37:59.772063800,Truck_2,57.0766458975273,-52.53896921356942,356.49665947422153,In Transit,27.633415337777354,55.62512524690528,Detour,43.374196000126794,205.2952389937362,2.0604061748993394,Weather,60.74955479586255,114.07714687748327,0.009669981983766784,Maize (corn),Farm,Storage (post-harvest collection),foil,27,ambient,27.633415337777354,18.79067604078503,3.7147750358671354,0.0,0.0,0.09999999999999998,6.252708431461773,0
2024-01-15 04:34:14.944496316,Truck_8,-42.311688785622735,135.26159937793125,414.10138400761195,In Transit,22.7246478765642,61.99847949488398,Detour,25.83579434229123,408.304731303416,0.9586957996528145,Unknown,62.234992101987054,124.5795806955259,0.0005402488927922387,Sorghum,Farm,Storage (post-harvest collection),paper,23,ambient,22.7246478765642,16.07648688345236,2.2080794443517817,0.0,0.0,0.23333333333333328,2.4715358824522147,0
2024-01-15 06:02:16.011239063,Truck_7,-86.89198177104973,-95.99575796671961,177.48209342794735,Delayed,18.411567512209604,52.51693546470953,Clear,10.136913554250135,189.11902368181117,5.042179696074235,Mechanical Failure,99.31665712063466,276.556221554198,0.9952130865138189,Maize (corn),Storage,Storage,foil,12,ambient,18.411567512209604,10.927789668657363,4.417159841479524,0.0,0.0,0.6,16.88686714219026,1
2024-01-16 08:06:41.542647429,Truck_10,58.49420811234552,83.66510277373831,258.4050348051669,Delayed,19.323588185271205,74.29779766491092,Detour,52.13517476394985,407.09581684582963,8.080284831001737,Weather,84.83628131543296,246.59977943674943,0.9870194232743514,Fonio,Farm,Storage (post-harvest collection),foil,16,ambient,19.323588185271205,12.016505366615469,1.7474922878882575,0.0,0.14325992216369723,0.4666666666666667,12.47347602009822,0
2024-01-16 19:46:24.293493826,Truck_9,16.373596776517537,-12.150311647490447,144.7516405539572,In Transit,23.404658120303964,70.03960897564676,Detour,43.84002213351267,423.9242449688208,2.1460375276793946,Unknown,93.84781561806122,286.4603070524209,0.002360582757861701,Millet,Farm,Storage (post-harvest collection),foil,7,ambient,23.404658120303964,13.596583999007308,1.7537208937708564,0.0,0.001320299188225249,0.7666666666666666,6.43113514193902,0
2024-01-17 01:42:47.459991464,Truck_2,-34.39043759995863,-36.277344527229204,419.99888807695066,Delivered,21.037213086134457,74.82777576511421,Clear,28.53017060176061,383.61302157960057,8.935680358462077,Traffic,94.41090753241625,185.06477867090092,0.0,Rice,Farm,Storage (post-harvest collection),glass,14,ambient,21.037213086134457,14.06212821825418,1.8073319225606344,0.0,0.16092585883714036,0.5333333333333333,6.415245338693584,0
2024-01-17 07:02:44.569704297,Truck_5,16.663249111501784,-1.0151801094996125,476.7055136897928,In Transit,22.308763892399057,79.68452289581536,Detour,24.266567139594084,265.2418543425573,2.8714526646187424,Weather,59.96817269209409,153.51109732561403,0.0,Millet,Farm,Storage (post-harvest collection),foil,20,ambient,22.308763892399057,15.580029472492583,1.7537208937708564,0.0,0.3228174298605121,0.33333333333333337,5.398151390327347,0
2024-01-17 08:17:08.732035962,Truck_7,52.40523001586806,177.4419965237174,245.29060124491798,Delivered,23.59297738928409,64.91568539762561,Clear,24.027598407573663,144.8692558274279,4.078798000948148,Mechanical Failure,67.29908740740342,281.45325887670356,0.0,Fonio,Farm,Storage (post-harvest collection),cardboard,10,ambient,23.59297738928409,26.18489106714737,1.7474922878882575,0.07899273780982459,0.0,0.6666666666666667,4.093388758794299,0
2024-01-17 16:51:39.329674422,Truck_3,-16.20729733563499,-100.81080197736881,263.5255144137289,In Transit,26.93327877253325,79.52544163839086,Heavy,15.59461137376004,172.3319080348619,8.974367980830946,Traffic,88.16535009095476,143.36370576817964,1.0130027380018827,Rice,Farm,Storage (post-harvest collection),cardboard,7,ambient,26.93327877253325,21.100498573857884,1.8073319225606344,0.0,0.3175147212796953,0.7666666666666666,13.705836553757786,1
2024-01-18 03:13:08.201790721,Truck_6,13.109981410601904,164.11642812369956,279.81410510181826,In Transit,24.907182694465074,68.52277392943935,Heavy,49.30110525548055,385.60707274318264,4.875975823691848,Weather,71.68894927175586,285.40829004821046,1.0246163229706824,Maize (corn),Transport,Transport,foil,18,ambient,24.907182694465074,18.68186633128021,1.5219036916835698,0.0,0.0,0.4,12.530492775926872,0
2024-01-18 11:38:12.938946689,Truck_5,-11.767610090007862,23.454303827321613,230.30409782448547,In Transit,18.22311354054411,69.03485019405495,Clear,33.44365267232086,303.1392151876468,2.019892467129908,Mechanical Failure,62.86515496733831,269.5785257996165,0.019995269825389052,Rice,Harvest,Storage (post-harvest collection),plastic,22,ambient,18.22311354054411,10.702824595655208,5.210982144772118,0.0,0.0,0.2666666666666667,8.365588219357274,0
2024-01-19 03:47:12.648821078,Truck_7,15.560611948722872,172.95662941501877,338.1186842121839,Delivered,21.06815853693001,64.55423060260797,Detour,49.308595737427986,222.80708091712032,1.9279509507991923,Traffic,89.54219350358514,294.94952132625986,0.0021074667976061705,Wheat,Farm,Storage (post-harvest collection),foil,19,ambient,21.06815853693001,14.09906904542689,3.3362911800141646,0.0,0.0,0.3666666666666667,1.6753219700135915,0
2024-01-19 15:22:10.954206084,Truck_2,35.27153529483007,95.97718001970891,211.75710944864161,Delayed,21.75112833253268,73.91734100332415,Detour,16.623785125601177,144.78459213473346,8.862024837054145,Unknown,70.97900125658305,296.2080164984942,1.0266212841196307,Millet,Transport,Transport,cardboard,18,ambient,21.75112833253268,14.91435751384261,1.0012222222222222,0.0,0.13057803344413846,0.4,8.16659359786997,0
2024-01-20 11:12:45.216243533,Truck_1,-54.73796594333668,86.01534219078417,410.54725271012455,Delivered,28.848836591536397,60.790443396690854,Clear,33.3887469580088,435.28996289978824,0.9951411062730543,Unknown,77.94856195280764,271.76007359936034,0.0,Rice,Harvest,Storage (post-harvest collection),glass,5,ambient,28.848836591536397,23.387176858127717,5.210982144772118,0.0,0.0,0.8333333333333334,8.587762385265155,0
2024-01-21 16:24:06.178695928,Truck_8,55.6254015541577,175.757083593451,331.4235095171926,Delayed,25.73636129591337,77.60589052972617,Heavy,25.68779487177429,211.39485130477254,8.994300994628114,Traffic,90.21015872995932,270.52402825737954,1.0086672427110228,Fonio,Farm,Storage (post-harvest collection),plastic,8,ambient,25.73636129591337,28.63845895896824,1.7474922878882575,0.24256393059788267,0.2535296843242056,0.7333333333333334,14.15903076633348,1
2024-01-22 02:51:33.270761802,Truck_5,-10.74276308425546,86.9220508076473,469.08896191051167,Delayed,26.38473565495657,61.825638372899235,Heavy,53.70364855489407,218.81848340266365,1.9398408892725079,Traffic,97.95398558064277,259.9313523870046,1.0023805661219845,"Mangoes, guavas and mangosteens",Post-harvest,Post-harvest,paper,21,ambient,26.38473565495657,20.445680628659538,22.7,0.0,0.0,0.30000000000000004,28.477736247119207,1
2024-01-22 07:13:06.805008701,Truck_2,-44.06911629632028,79.97800072704791,442.5711728022183,Delayed,24.333116847392166,78.34873621910798,Detour,32.93629775583866,324.5291670254214,7.003020093151765,Weather,79.3207944465484,203.42793608595312,1.0123242364327052,Sorghum,Transport,Transport,foil,1,ambient,24.333116847392166,17.996580879063625,1.0162079510703363,0.0,0.27829120730359924,0.9666666666666667,12.915407352971107,0
2024-01-22 11:42:59.509550130,Truck_7,28.944299779115262,-99.98154829292044,111.41874791452179,In Transit,24.994487877323646,76.77196732010981,Heavy,15.975188642348781,349.75680502217534,5.043915674693989,Unknown,65.06002473150954,125.06792993949941,1.0021914277770498,Wheat,Harvest,Storage (post-harvest collection),paper,10,ambient,24.994487877323646,18.786086033638657,4.837556826484018,0.0,0.2257322440036603,0.6666666666666667,19.9581671794265,1
2024-01-22 15:23:33.428122252,Truck_9,-17.780987800393408,-99.39815935571754,226.72231853385293,Delivered,28.680355156551304,65.24945093263258,Heavy,26.04054322229224,276.6828199827413,3.049058301660242,Traffic,66.48138433712468,288.1319843776779,0.9911806776551395,Sorghum,Farm,Storage (post-harvest collection),cardboard,18,ambient,28.680355156551304,23.18605380412169,2.2080794443517817,0.0,0.0,0.4,8.259142530238343,0
2024-01-22 18:12:49.844107272,Truck_5,-2.196265531783678,45.899978972847606,413.51539135562456,In Transit,26.948698174148497,62.97038998349294,Heavy,33.19277278984475,373.1254331557544,0.925237580862099,Weather,74.25546761644232,123.12673124331879,0.9955753401128893,Rice,Farm,Storage (post-harvest collection),foil,23,ambient,26.948698174148497,21.118905332703914,1.8073319225606344,0.0,0.0,0.23333333333333328,3.226886132042684,0
2024-01-23 00:03:40.679474362,Truck_7,-10.317796490686966,46.10420347984133,494.4777716878237,Delivered,25.40570935540281,74.94081708653857,Detour,39.34822991030341,230.2718793155786,0.9567896311716542,Unknown,75.18519625802708,203.41515997312422,0.026412388026749434,Bananas,Farm,Storage (post-harvest collection),cardboard,5,ambient,25.40570935540281,19.27697762386918,10.411363636363637,0.0,0.1646939028846191,0.8333333333333334,24.876853202999808,1
2024-01-23 00:31:50.399635194,Truck_4,-37.008036604187076,136.7164132994774,269.1799774924823,In Transit,23.081888373865546,55.62314371219372,Clear,38.22212454152833,266.12620741106207,1.042109341823445,Mechanical Failure,64.17419474639144,282.9720578770193,0.0,"Mangoes, guavas and mangosteens",Transport,Transport,paper,13,ambient,23.081888373865546,16.502939209420703,6.488733333333332,0.0,0.0,0.5666666666666667,0.0,0
2024-01-23 10:09:52.605889510,Truck_6,-27.14116586677888,17.505269547649682,331.9802488748745,Delayed,21.289469333172594,62.85280792154989,Detour,46.56623980802725,235.6849384036749,7.964224372992927,Mechanical Failure,62.675688752389426,300.70604119758576,0.9822707326053204,"Hen eggs in shell, fresh",Farm,Storage (post-harvest collection),foil,30,cold,21.289469333172594,2.3270702022573335,1.518,0.0,0.0,0.0,10.987009373318418,0
2024-01-23 19:43:00.467118694,Truck_1,-63.523116221919636,59.58647825465742,273.29475134394545,In Transit,19.340911768244275,70.55511356823621,Detour,25.418673304782867,402.94973829647984,6.7943445490675325,Weather,80.26168185512778,138.576332614243,0.0,Wheat,Farm,Storage (post-harvest collection),plastic,12,ambient,19.340911768244275,12.03718522320726,3.3362911800141646,0.0,0.018503785607873625,0.6,12.03309064806902,0
2024-01-23 23:30:21.299875366,Truck_3,-58.20470012824676,114.7950779045029,435.17184333360984,Delayed,23.57866811537294,57.9514475948583,Clear,46.67901167463678,162.7693923594927,1.0625885199210496,Traffic,92.86250306225095,190.18592091243033,1.0163465665172584,Maize (corn),Storage,Storage,cardboard,10,ambient,23.57866811537294,17.095965134141313,4.417159841479524,0.0,0.0,0.6666666666666667,18.60936112627024,1
2024-01-24 16:23:24.695909269,Truck_9,-85.9048109847724,-31.961208183066937,241.09129547484306,Delivered,26.52834540980032,77.16605254872815,Clear,13.915093655324604,186.05803716567013,2.0211497106154925,Unknown,69.79284108336674,205.04238485047958,0.0,"Sweet corn, prepared or preserved",Households,Households,foil,21,ambient,26.52834540980032,20.617113359403945,25.5,0.0,0.23886841829093822,0.30000000000000004,29.837529271185872,1
2024-01-25 07:08:34.455337001,Truck_8,-79.67601005263661,-39.8904174801227,308.9500047208672,Delayed,20.381513958420506,79.28874210027894,Detour,49.40146248030613,227.3552272286379,6.849955981426756,Unknown,98.47087478733835,127.44718164665353,0.9980478280148639,"Mangoes, guavas and mangosteens",Wholesale,Wholesale,plastic,8,ambient,20.381513958420506,13.279393841101086,7.655172413793103,0.0,0.30962473667596463,0.7333333333333334,35.87817852005426,1
2024-01-25 15:29:28.156721622,Truck_2,76.19723261581439,144.15556139181163,322.9214509386747,Delayed,26.223939600011516,71.95793908780627,Detour,44.57060468328572,337.9684092977112,8.02822066865953,Weather,98.01712506062923,145.69024952696932,0.9992501780595703,Rice,Farm,Storage (post-harvest collection),paper,25,ambient,26.223939600011516,20.253731921399705,1.8073319225606344,0.0,0.0652646362602089,0.16666666666666663,8.06746979421803,0
2024-01-25 19:18:09.098650666,Truck_10,-29.487693433027225,-108.88122538229476,389.4926756827081,Delayed,18.563987853260816,79.00921067796688,Detour,21.066575783615722,186.80365100118465,8.06691328179866,Weather,68.18519680082981,144.24188177584628,1.022327694159845,Maize (corn),Harvest,Storage (post-harvest collection),plastic,28,ambient,18.563987853260816,11.109739949930619,6.547305360465116,0.0,0.3003070225988959,0.06666666666666665,18.62545185937806,1
2024-01-25 20:46:01.561123314,Truck_2,-30.569345048301344,137.48137353101953,481.05842573171526,Delayed,19.08717309757752,79.17221601049037,Clear,12.612808060518367,312.38192514161807,4.907929709202729,Mechanical Failure,64.14360566889349,131.23222467641193,0.9881449908582592,Maize (corn),Farm,Storage (post-harvest collection),plastic,9,ambient,19.08717309757752,11.734287183619443,3.7147750358671354,0.0,0.30574053368301246,0.7,14.591036087664504,1
2024-01-26 03:27:08.669455542,Truck_4,-20.56485271490838,-83.47160319508797,495.17322437657094,Delivered,21.481711790844106,49.934606339812284,Heavy,32.94815288614846,120.80060463984402,0.8780934182098995,Mechanical Failure,79.05818970751511,107.97257535871447,0.9724692157719973,Sorghum,Farm,Storage (post-harvest collection),glass,1,ambient,21.481711790844106,14.592744170099774,2.2080794443517817,0.0,0.0,0.9666666666666667,11.26005352699672,0
2024-01-26 16:11:33.424937320,Truck_3,-49.130409300843084,40.34796836709894,236.1568180152157,Delayed,21.458278616047224,70.71178152617887,Clear,48.59130364906027,128.37518915574697,4.015870106151511,Weather,75.67848053642196,192.8698729573143,0.9990889509270863,Cucumbers and gherkins,Retail,Retail,plastic,17,ambient,21.458278616047224,10.777155128445791,6.15,0.0,0.023726050872628926,0.43333333333333335,12.691692834976415,0
2024-01-26 19:28:38.298498395,Truck_3,-13.377329972238185,-92.57428359171305,257.1955443338875,In Transit,27.22262030110988,79.59787919939924,Heavy,14.28352233453019,169.14184372921778,9.013601642433105,Traffic,88.54235843191127,145.12626185520685,1.0029972285645101,Sorghum,Farm,Storage (post-harvest collection),foil,25,ambient,27.22262030110988,21.445897174500452,2.2080794443517817,0.0,0.3199293066466415,0.16666666666666663,9.677183844046393,0
2024-01-26 19:50:44.343405071,Truck_1,-11.202397636446456,138.2230420445169,336.71359366839164,Delayed,26.250208841052117,73.90206915857527,Clear,57.860865042727525,487.3807341571798,3.053754606318148,Unknown,89.59099805569087,299.8359259876487,0.9986396092161154,Sorghum,Farm,Storage (post-harvest collection),paper,7,ambient,26.250208841052117,20.28509056922327,2.2080794443517817,0.0,0.1300689719525091,0.7666666666666666,14.084981855029444,1
2024-01-28 02:26:57.006773055,Truck_5,2.641661580375791,-87.81490245157238,425.1068249681967,Delivered,23.220064894167358,49.79445671895439,Clear,54.31646625224858,381.3072436922872,9.12815399127574,Weather,82.63099278955626,229.37841916734038,0.0,Sunflower seed,Processing,Processing,foil,2,ambient,23.220064894167358,24.544496885185225,12.877500000000001,0.0,0.0,0.9333333333333333,12.800948646195433,0
2024-01-28 06:03:27.219654247,Truck_9,-38.713237119155195,58.11473388476267,128.49581796331583,Delayed,20.97108383572862,54.715186856141656,Detour,12.53187339055712,449.14831924335533,8.984710889470833,Mechanical Failure,79.44705542057045,298.4222175451335,1.002770653132714,Rice,Harvest,Storage (post-harvest collection),plastic,11,ambient,20.97108383572862,13.983187076745457,5.210982144772118,0.0,0.0,0.6333333333333333,21.421223383815725,1
2024-01-28 08:12:01.351934517,Truck_6,-48.294690662713975,89.04375468670152,421.32637877262215,In Transit,27.171946141159893,56.77375810276125,Detour,25.41663762829298,375.2325991441564,1.8677855120719917,Unknown,74.09684133190687,211.80319185743048,0.0,Rice,Transport,Transport,paper,27,ambient,27.171946141159893,21.385405395039808,1.4305225988700565,0.0,0.0,0.09999999999999998,2.478280995100681,0
